ID,region,status,Case Number Full,Consulate,221g Date,End of 221g Date,solvedInDays,How Many Days in AP
2265,AS,Issued,2023AS9152,AMM,2023-Feb-09,2023-Feb-22,13,13
2559,AS,Issued,2023AS9160,RNG,2023-Feb-10,2023-Mar-02,20,20
1609,AS,Refused221g,2023AS9339,GUZ,2023-Feb-08,,,206
2931,AS,Refused,2023AS9545,AMM,2023-Feb-09,2023-Mar-07,26,26
5540,AS,Issued,2023AS9768,TKY,2023-Feb-08,2023-Apr-19,70,70
5128,AS,Issued,2023AS10147,PHP,2023-Feb-09,2023-Apr-11,61,61
4546,AS,Issued,2023AS10350,BMB,2023-Feb-10,2023-Apr-04,53,53
1615,AS,Refused221g,2023AS10471,AMM,2023-Feb-08,,,206
1616,AS,Refused221g,2023AS10745,AMM,2023-Feb-05,,,209
3361,AS,Issued,2023AS10791,AMM,2023-Feb-06,2023-Mar-16,38,38
3363,AS,Issued,2023AS11385,AMM,2023-Feb-05,2023-Mar-14,37,37
2271,AS,Issued,2023AS11615,GUZ,2023-Feb-08,2023-Feb-24,16,16
3779,AS,Issued,2023AS11767,TAI,2023-Feb-08,2023-Mar-24,44,44
1621,AS,Refused,2023AS12113,AMM,2023-Feb-07,,,207
2274,AS,Ready,2023AS12221,GUZ,2023-Feb-09,2023-Feb-22,13,13
2951,AS,Issued,2023AS12722,AMM,2023-Feb-07,2023-Mar-05,26,26
1624,AS,Refused221g,2023AS12754,AMM,2023-Feb-09,,,205
12161,AS,AP,2023AS13087,AMM,2023-Feb-05,2023-Jul-27,172,172
2001,AS,Issued,2023AS13154,AMM,2023-Feb-09,2023-Feb-14,5,5
2002,AS,AP,2023AS13209,BMB,2023-Feb-10,2023-Feb-17,7,7
1628,AS,Refused221g,2023AS13526,AMM,2023-Feb-06,,,208
2279,AS,Ready,2023AS13550,AMM,2023-Feb-08,2023-Feb-23,15,15
6473,AS,Issued,2023AS13823,GUZ,2023-Mar-24,2023-May-04,41,41
2004,AS,Ready,2023AS14026,ULN,2023-Feb-08,2023-Feb-17,9,9
14006,AS,Issued,2023AS14154,AMM,2023-Feb-06,2023-Aug-22,197,197
2005,AS,Issued,2023AS14177,TAI,2023-Feb-07,2023-Feb-16,9,9
1634,AS,Refused221g,2023AS14255,BGH,2023-Feb-06,,,208
1635,AS,Refused221g,2023AS14341,AMM,2023-Feb-07,,,207
1636,AS,Refused221g,2023AS14937,AMM,2023-Feb-09,,,205
11728,AS,Issued,2023AS14945,AMM,2023-Jul-13,2023-Jul-18,5,5
1638,AS,Issued,2023AS15203,KWT,2023-Feb-09,,,205
14012,AS,Issued,2023AS15254,AMM,2023-Feb-08,2023-Aug-23,196,196
1640,EU,Refused,2023EU86,THT,2023-Feb-09,,,205
2282,EU,Issued,2023EU565,THT,2023-Feb-06,2023-Feb-22,16,16
1642,EU,Issued,2023EU716,YRV,2023-01-01,2023-Feb-07,36,36
5171,EU,Issued,2023EU751,WRW,2023-Feb-10,2023-Apr-12,61,61
2284,EU,Issued,2023EU948,THT,2023-Feb-06,2023-Feb-22,16,16
9710,EU,Refused,2023EU1315,PRI,2023-Feb-06,2023-Jun-12,126,126
14814,EU,Issued,2023EU1390,THT,2023-Feb-06,2023-Aug-30,205,205
2289,EU,Issued,2023EU2106,FRN,2023-Feb-10,2023-Feb-21,11,11
1648,EU,Issued,2023EU2164,DHB,2023-01-01,2023-Feb-09,38,38
4614,EU,AP,2023EU2307,PRS,2023-Feb-08,2023-Apr-04,55,55
6521,EU,Ready,2023EU2776,WRW,2023-Feb-14,2023-May-04,79,79
6059,EU,Issued,2023EU3462,TKY,2023-Feb-07,2023-Apr-27,79,79
1654,EU,Refused221g,2023EU3560,DHB,2023-Feb-08,,,206
1655,EU,Issued,2023EU4116,TBL,2023-Feb-08,,,206
1656,EU,Issued,2023EU4451,TIA,2023-01-01,2023-Feb-09,38,38
1657,EU,AP,2023EU4597,PRG,2023-01-01,2023-Feb-10,39,39
1659,EU,AP,2023EU5424,TIA,2023-01-01,2023-Feb-10,39,39
2032,EU,Issued,2023EU5696,ATA,2023-Feb-07,2023-Feb-15,8,8
2035,EU,AP,2023EU6077,THT,2023-Feb-06,2023-Feb-16,10,10
2605,EU,Ready,2023EU6303,TBL,2023-Feb-08,2023-Mar-03,23,23
2299,EU,Issued,2023EU6870,THT,2023-Feb-06,2023-Feb-22,16,16
2614,EU,Ready,2023EU7441,TBL,2023-Feb-08,2023-Mar-03,23,23
2041,EU,Issued,2023EU7447,YRV,2023-Feb-10,2023-Feb-13,3,3
2615,EU,Ready,2023EU7454,TBL,2023-Feb-08,2023-Mar-03,23,23
3427,EU,Ready,2023EU7469,TBL,2023-Feb-08,2023-Mar-17,37,37
4663,EU,AP,2023EU7635,TBL,2023-Feb-08,2023-Apr-07,58,58
2044,EU,Issued,2023EU7896,YRV,2023-Feb-10,2023-Feb-13,3,3
2306,EU,Issued,2023EU8098,BRS,2023-Feb-10,2023-Feb-24,14,14
4225,EU,Issued,2023EU8224,TBL,2023-Feb-08,2023-Mar-30,50,50
4666,EU,Issued,2023EU8318,THT,2023-Feb-09,2023-Apr-07,57,57
2619,EU,Issued,2023EU8381,YRV,2023-Feb-09,2023-Mar-03,22,22
2308,EU,AP,2023EU8411,TBL,2023-Feb-08,2023-Feb-23,15,15
1681,EU,Refused,2023EU8453,TBL,2023-Feb-08,,,206
3022,EU,Issued,2023EU8468,TBL,2023-Feb-08,2023-Mar-10,30,30
12224,EU,Issued,2023EU8493,THT,2023-Feb-06,2023-Jul-24,168,168
3024,EU,AP,2023EU8625,TBL,2023-Feb-08,2023-Mar-07,27,27
2050,EU,Issued,2023EU8696,ATA,2023-Feb-09,2023-Feb-14,5,5
4667,EU,AP,2023EU8821,TBL,2023-Feb-08,2023-Apr-07,58,58
2311,EU,Issued,2023EU8870,YRV,2023-Feb-09,2023-Feb-23,14,14
2624,EU,Ready,2023EU8896,TBL,2023-Feb-08,2023-Mar-03,23,23
8689,EU,Issued,2023EU8904,TBL,2023-Feb-08,2023-Jun-02,114,114
2625,EU,Ready,2023EU8934,TBL,2023-Feb-07,2023-Mar-03,24,24
1692,EU,Refused221g,2023EU9024,TBL,2023-Feb-08,,,206
2626,EU,Issued,2023EU9074,YRV,2023-Feb-09,2023-Mar-03,22,22
12227,EU,Issued,2023EU9093,TBL,2023-Feb-08,2023-Jul-25,167,167
14097,EU,Issued,2023EU9104,TBL,2023-Feb-08,2023-Aug-17,190,190
2628,EU,Issued,2023EU9206,YRV,2023-Feb-10,2023-Mar-02,20,20
3846,EU,Issued,2023EU9276,YRV,2023-Feb-09,2023-Mar-22,41,41
1700,EU,Refused221g,2023EU9502,PRS,2023-Feb-08,,,206
4670,EU,Issued,2023EU9508,YRV,2023-Feb-23,2023-Apr-07,43,43
6564,EU,Issued,2023EU9621,YRV,2023-Feb-09,2023-May-03,83,83
7154,EU,Issued,2023EU9883,YRV,2023-Feb-09,2023-May-12,92,92
5220,EU,AP,2023EU9947,PRS,2023-Feb-08,2023-Apr-12,63,63
2633,EU,Issued,2023EU10093,YRV,2023-Feb-09,2023-Mar-01,20,20
2059,EU,Issued,2023EU10136,YRV,2023-Feb-09,2023-Feb-16,7,7
2636,EU,Issued,2023EU10562,YRV,2023-Feb-09,2023-Mar-01,20,20
2064,EU,Issued,2023EU10799,YRV,2023-Feb-09,2023-Feb-16,7,7
2065,EU,Issued,2023EU10987,YRV,2023-Feb-09,2023-Feb-15,6,6
2066,EU,Issued,2023EU11170,YRV,2023-Feb-10,2023-Feb-14,4,4
2067,EU,Issued,2023EU11246,YRV,2023-Feb-09,2023-Feb-16,7,7
2068,EU,Issued,2023EU11345,WRW,2023-Feb-10,2023-Feb-16,6,6
2319,EU,Issued,2023EU11400,YRV,2023-Feb-09,2023-Feb-23,14,14
2069,EU,Issued,2023EU11521,YRV,2023-Feb-10,2023-Feb-17,7,7
3465,EU,Issued,2023EU11599,BKK,2023-Feb-08,2023-Mar-15,35,35
2070,EU,Issued,2023EU11621,YRV,2023-Feb-09,2023-Feb-15,6,6
2071,EU,Issued,2023EU11651,YRV,2023-Feb-09,2023-Feb-17,8,8
2325,EU,AP,2023EU12073,DHB,2023-Feb-08,2023-Feb-23,15,15
2639,EU,Issued,2023EU12203,DHB,2023-Feb-10,2023-Mar-02,20,20
8706,EU,Issued,2023EU12370,PRI,2023-Feb-06,2023-May-31,114,114
14138,EU,Issued,2023EU12457,DHB,2023-Feb-08,2023-Aug-24,197,197
6106,EU,Issued,2023EU12640,FRN,2023-Feb-10,2023-Apr-25,74,74
4704,EU,AP,2023EU12699,ABD,2023-Feb-09,2023-Apr-07,57,57
10482,EU,Issued,2023EU12858,BRS,2023-Feb-09,2023-Jun-28,139,139
2326,EU,Issued,2023EU13286,BKK,2023-Feb-09,2023-Feb-22,13,13
2327,EU,AP,2023EU13321,BKK,2023-Feb-06,2023-Feb-22,16,16
5645,EU,Issued,2023EU13541,MTL,2023-Feb-09,2023-Apr-21,71,71
1732,EU,Refused221g,2023EU13574,BKK,2023-Feb-08,,,206
2328,EU,AP,2023EU13619,BKK,2023-Feb-06,2023-Feb-21,15,15
2646,EU,Issued,2023EU13704,BLG,2023-Feb-07,2023-Mar-01,22,22
2075,EU,Issued,2023EU13786,BKK,2023-Feb-09,2023-Feb-16,7,7
1736,EU,Refused221g,2023EU13870,FRN,2023-Feb-10,,,204
4719,EU,Issued,2023EU13969,THT,2023-Feb-06,2023-Apr-07,60,60
3886,EU,Issued,2023EU14139,FRN,2023-Feb-07,2023-Mar-24,45,45
2332,EU,Issued,2023EU14407,FRN,2023-Feb-10,2023-Feb-21,11,11
2333,EU,AP,2023EU14457,BLG,2023-Feb-07,2023-Feb-24,17,17
2079,EU,Issued,2023EU14588,FRN,2023-Feb-10,2023-Feb-17,7,7
4260,EU,AP,2023EU14603,DHB,2023-Feb-08,2023-Mar-31,51,51
10176,EU,Issued,2023EU14787,DHB,2023-Feb-08,2023-Jun-23,135,135
4801,EU,Issued,2023EU24331,FRN,2023-Feb-09,2023-Apr-05,55,55
1746,EU,Refused221g,2023EU25216,FRN,2023-Feb-09,,,205
7288,OC,Issued,2023OC641,SUV,2023-Feb-08,2023-May-12,93,93
2336,OC,Issued,2023OC867,SUV,2023-Feb-06,2023-Feb-23,17,17
4308,OC,Issued,2023OC976,SYD,2023-Feb-07,2023-Mar-29,50,50
3925,SA,Issued,2023SA711,LMA,2023-Feb-10,2023-Mar-21,39,39
3569,SA,Issued,2023SA1192,LMA,2023-Feb-10,2023-Mar-17,35,35
2097,SA,Issued,2023SA1437,MTV,2023-Feb-09,2023-Feb-15,6,6
2098,SA,Issued,2023SA1469,LMA,2023-Feb-10,2023-Feb-17,7,7
2099,SA,Issued,2023SA1481,GYQ,2023-Feb-08,2023-Feb-16,8,8
3153,SA,Issued,2023SA1588,LMA,2023-Feb-10,2023-Mar-07,25,25
2104,SA,Issued,2023SA1688,LMA,2023-Feb-10,2023-Feb-13,3,3
1795,SA,AP,2023SA1786,LMA,2023-Feb-10,,,204
2694,SA,Issued,2023SA1791,LMA,2023-Feb-10,2023-Feb-28,18,18
14943,SA,Refused,2023SA1940,GYQ,2023-Feb-08,2023-Aug-28,201,201
1809,AF,Refused221g,2023AF38,KIN,2023-Feb-17,,,197
8826,AF,Ready,2023AF79,KIN,2023-Feb-16,2023-Jun-08,112,112
3936,AF,Issued,2023AF196,NRB,2023-Feb-16,2023-Mar-30,42,42
1812,AF,Refused221g,2023AF454,KIN,2023-Feb-16,,,198
2702,AF,Issued,2023AF600,KIN,2023-Feb-16,2023-Mar-09,21,21
12843,AF,Refused,2023AF734,KIN,2023-Feb-16,2023-Aug-08,173,173
2112,AF,Ready,2023AF833,ADD,2023-Feb-16,2023-Feb-23,7,7
3162,AF,AP,2023AF872,ADD,2023-Feb-16,2023-Mar-17,29,29
1817,AF,Refused221g,2023AF1557,KIN,2023-Feb-17,,,197
1818,AF,Ready,2023AF1689,MRV,2023-Feb-15,,,199
3943,AF,Issued,2023AF2349,NRB,2023-Feb-16,2023-Mar-28,40,40
5364,AF,AP,2023AF2438,NRB,2023-Feb-16,2023-Apr-19,62,62
7900,AF,Refused,2023AF2634,KIN,2023-Feb-16,2023-May-23,96,96
1822,AF,Issued,2023AF3223,CSB,2023-01-01,2023-Feb-17,46,46
1825,AF,Refused221g,2023AF3565,KIN,2023-Feb-17,,,197
1826,AF,Refused221g,2023AF3936,KIN,2023-Feb-16,,,198
4857,AF,AP,2023AF4020,CRO,2023-Feb-16,2023-Apr-13,56,56
13403,AF,Issued,2023AF4045,CRO,2023-Feb-16,2023-Aug-24,189,189
3171,AF,Issued,2023AF4087,CRO,2023-Feb-16,2023-Mar-14,26,26
2719,AF,Issued,2023AF4682,CRO,2023-Feb-16,2023-Mar-08,20,20
2132,AF,AP,2023AF4897,CRO,2023-Feb-15,2023-Feb-23,8,8
3952,AF,AP,2023AF5140,NRB,2023-Feb-16,2023-Mar-31,43,43
6702,AF,Ready,2023AF6178,NRB,2023-Feb-15,2023-May-12,86,86
2381,AF,AP,2023AF6382,CRO,2023-Feb-16,2023-Mar-02,14,14
1842,AF,Refused221g,2023AF6605,KIN,2023-Feb-17,,,197
6703,AF,Issued,2023AF6616,ABJ,2023-Feb-15,2023-May-11,85,85
2144,AF,AP,2023AF6689,CRO,2023-Feb-13,2023-Feb-23,10,10
14351,AF,Issued,2023AF6719,CRO,2023-Feb-13,2023-Aug-31,199,199
2730,AF,Issued,2023AF6731,CRO,2023-Feb-12,2023-Mar-07,23,23
3597,AF,Issued,2023AF6832,KIN,2023-Feb-17,2023-Mar-21,32,32
1849,AF,AP,2023AF7197,ALG,2023-01-01,2023-Feb-16,45,45
3193,AF,Issued,2023AF8217,HRE,2023-Feb-16,2023-Mar-17,29,29
1854,AF,Refused221g,2023AF8644,MNA,2023-Feb-16,,,198
1855,AF,Ready,2023AF8895,DRS,2023-01-01,2023-Feb-16,45,45
1856,AF,Refused,2023AF8937,BMB,2023-01-01,2023-Feb-17,46,46
11444,AF,Issued,2023AF9412,KLL,2023-Feb-18,2023-Jul-21,153,153
2413,AF,Issued,2023AF11215,YDE,2023-Feb-14,2023-Feb-28,14,14
8869,AF,Issued,2023AF11329,YDE,2023-Feb-14,2023-Jun-08,114,114
3988,AF,Issued,2023AF11388,ALG,2023-Feb-14,2023-Mar-30,44,44
1865,AF,Ready,2023AF11495,CSB,2023-01-01,2023-Feb-16,45,45
2157,AF,Issued,2023AF12775,KIN,2023-Feb-17,2023-Feb-24,7,7
1870,AF,Refused221g,2023AF14409,KIN,2023-Feb-17,,,197
3621,AF,Issued,2023AF14518,ABJ,2023-Feb-13,2023-Mar-23,38,38
6269,AF,Issued,2023AF14804,ABJ,2023-Feb-15,2023-May-04,78,78
9919,AF,Issued,2023AF15478,YDE,2023-Feb-17,2023-Jun-21,124,124
2768,AF,Issued,2023AF15638,ALG,2023-Feb-14,2023-Mar-08,22,22
2177,AF,AP,2023AF15889,YDE,2023-Feb-15,2023-Feb-24,9,9
2179,AF,Issued,2023AF15905,PRS,2023-Feb-15,2023-Feb-24,9,9
1883,AF,Issued,2023AF16144,LOM,2023-Feb-17,,,197
2770,AF,Issued,2023AF16346,KGL,2023-Feb-13,2023-Mar-10,25,25
9922,AF,Issued,2023AF16388,MRV,2023-Jun-09,2023-Jun-22,13,13
2183,AF,Issued,2023AF16434,LOM,2023-Feb-16,2023-Feb-23,7,7
3230,AF,Issued,2023AF16468,YDE,2023-Feb-14,2023-Mar-17,31,31
1890,AF,Refused221g,2023AF16511,DJI,2023-Feb-16,,,198
6283,AF,AP,2023AF16685,YDE,2023-Feb-17,2023-May-05,77,77
1897,AF,Refused221g,2023AF17314,KIN,2023-Feb-17,,,197
6295,AF,Issued,2023AF17486,ABJ,2023-Feb-15,2023-May-04,78,78
3629,AF,Issued,2023AF17505,ABJ,2023-Feb-13,2023-Mar-23,38,38
3630,AF,Issued,2023AF17699,MTL,2023-Feb-13,2023-Mar-24,39,39
1903,AF,Refused221g,2023AF17993,DJI,2023-Feb-16,,,198
6303,AF,Refused221g,2023AF18388,DRS,2023-May-05,,,120
2193,AF,Issued,2023AF18468,LOM,2023-Feb-16,2023-Feb-23,7,7
2450,AF,Issued,2023AF18674,YDE,2023-Feb-17,2023-Feb-27,10,10
13491,AF,Issued,2023AF18711,DJI,2023-Feb-12,2023-Aug-17,186,186
2451,AF,Issued,2023AF18716,YDE,2023-Feb-15,2023-Feb-27,12,12
2452,AF,Issued,2023AF18858,YDE,2023-Feb-15,2023-Feb-27,12,12
2455,AF,Issued,2023AF19246,YDE,2023-Feb-15,2023-Feb-27,12,12
3643,AF,Issued,2023AF19659,ABJ,2023-Feb-14,2023-Mar-23,37,37
9473,AF,Issued,2023AF20207,YDE,2023-Feb-17,2023-Jun-14,117,117
4933,AF,Issued,2023AF20216,ISL,2023-Feb-16,2023-Apr-13,56,56
1920,AF,Refused221g,2023AF20463,MST,2023-Feb-15,,,199
8899,AF,Issued,2023AF20735,MTL,2023-Feb-13,2023-Jun-07,114,114
1922,AF,Refused221g,2023AF21049,KIN,2023-Feb-17,,,197
14413,AF,Issued,2023AF21805,DRS,2023-Feb-16,2023-Sep-01,197,197
1924,AF,Refused221g,2023AF22657,KIN,2023-Feb-17,,,197
3268,AF,Ready,2023AF24530,MNA,2023-Feb-16,2023-Mar-16,28,28
2482,AF,AP,2023AF25104,LND,2023-Feb-17,2023-Mar-03,14,14
5454,AF,AP,2023AF25504,LND,2023-Feb-17,2023-Apr-20,62,62
3662,AF,Issued,2023AF26185,MNA,2023-Feb-17,2023-Mar-21,32,32
1933,AF,Refused221g,2023AF26861,ISL,2023-Feb-17,,,197
10342,AF,AP,2023AF27122,DRS,2023-Feb-16,2023-Jun-30,134,134
1936,AF,Refused221g,2023AF30831,KIN,2023-Feb-17,,,197
4997,AF,AP,2023AF31441,KLL,2023-Feb-14,2023-Apr-14,59,59
8041,AF,Ready,2023AF31725,KIN,2023-Feb-17,2023-May-24,96,96
1939,AF,Refused221g,2023AF33856,FTN,2023-Feb-16,,,198
14605,AS,Issued,2023AS155,ANK,2023-Feb-17,2023-Sep-01,196,196
1942,AS,Issued,2023AS186,DJI,2023-01-01,2023-Feb-14,43,43
13855,AS,Issued,2023AS248,ANK,2023-Feb-17,2023-Aug-18,182,182
1944,AS,Refused221g,2023AS481,ANK,2023-Feb-17,,,197
13858,AS,Issued,2023AS583,ANK,2023-Feb-17,2023-Aug-21,185,185
1946,AS,Refused221g,2023AS851,ANK,2023-Feb-17,,,197
1947,AS,Refused221g,2023AS894,ANK,2023-Feb-17,,,197
1948,AS,Refused221g,2023AS1345,ANK,2023-Feb-17,,,197
8126,AS,AP,2023AS1402,ISL,2023-Feb-15,2023-May-26,100,100
9084,AS,Issued,2023AS1459,CLM,2023-Feb-16,2023-Jun-09,113,113
3704,AS,Issued,2023AS1613,TAI,2023-Feb-14,2023-Mar-24,38,38
14630,AS,Issued,2023AS1667,ANK,2023-Feb-17,2023-Sep-01,196,196
1953,AS,Issued,2023AS1875,GUZ,2023-01-01,2023-Feb-14,43,43
5064,AS,Issued,2023AS1883,CLM,2023-Feb-14,2023-Apr-11,56,56
1955,AS,Refused221g,2023AS2199,ANK,2023-Feb-17,,,197
1956,AS,AP,2023AS2483,ANK,2023-Feb-17,,,197
13875,AS,AP,2023AS2759,ANK,2023-Feb-17,2023-Aug-25,189,189
1959,AS,Refused221g,2023AS2839,ANK,2023-Feb-17,,,197
1960,AS,Refused221g,2023AS2850,ANK,2023-Feb-17,,,197
1961,AS,Refused221g,2023AS2934,ANK,2023-Feb-17,,,197
1962,AS,Refused221g,2023AS2948,ANK,2023-Feb-17,,,197
8133,AS,Issued,2023AS3144,CLM,2023-Feb-14,2023-May-25,100,100
1965,AS,Issued,2023AS3217,DJI,2023-01-01,2023-Feb-14,43,43
9090,AS,Issued,2023AS3461,CLM,2023-Feb-16,2023-Jun-05,109,109
1967,AS,Refused221g,2023AS3462,ISL,2023-Feb-17,,,197
3315,AS,AP,2023AS3526,CLM,2023-Feb-16,2023-Mar-17,29,29
5516,AS,AP,2023AS3594,CLM,2023-Feb-16,2023-Apr-21,64,64
3319,AS,AP,2023AS3834,CLM,2023-Feb-16,2023-Mar-17,29,29
10728,AS,AP,2023AS4245,MRV,2023-Feb-15,2023-Jul-07,142,142
2924,AS,Ready,2023AS6257,TKY,2023-Feb-15,2023-Mar-10,23,23
8160,AS,AP,2023AS7181,ISL,2023-Feb-15,2023-May-25,99,99
1984,AS,Refused221g,2023AS8440,ISL,2023-Feb-16,,,198
3768,AS,Issued,2023AS8748,ISL,2023-Feb-16,2023-Mar-24,36,36
1988,AS,Refused221g,2023AS9325,AMM,2023-Feb-15,,,199
3354,AS,Issued,2023AS9329,AMM,2023-Feb-14,2023-Mar-14,28,28
3774,AS,AP,2023AS9441,SYD,2023-Feb-14,2023-Mar-24,38,38
11703,AS,Issued,2023AS10468,AMM,2023-Feb-15,2023-Jul-18,153,153
1993,AS,Refused221g,2023AS10549,AMM,2023-Feb-14,,,200
3778,AS,Issued,2023AS10757,BGH,2023-Feb-13,2023-Mar-23,38,38
1995,AS,Refused221g,2023AS11909,AMM,2023-Feb-14,,,200
3782,AS,AP,2023AS12146,SYD,2023-Feb-14,2023-Mar-23,37,37
1998,AS,Refused221g,2023AS12472,SEO,2023-Feb-16,,,198
2578,AS,Issued,2023AS12804,LND,2023-Feb-17,2023-Mar-03,14,14
4170,AS,Issued,2023AS12933,BGH,2023-Feb-13,2023-Mar-29,44,44
2003,AS,Refused221g,2023AS13216,AMM,2023-Feb-16,,,198
2006,AS,Refused221g,2023AS14285,LND,2023-Feb-17,,,197
7088,AS,AP,2023AS14372,BGH,2023-Feb-14,2023-May-11,86,86
2583,AS,AP,2023AS14608,TAI,2023-Feb-15,2023-Mar-03,16,16
2960,AS,Issued,2023AS15023,KLL,2023-Feb-14,2023-Mar-08,22,22
2010,AS,Refused221g,2023AS15275,AMM,2023-Feb-14,,,200
4189,AS,Issued,2023AS16932,MNA,2023-Feb-15,2023-Mar-29,42,42
2012,EU,Ready,2023EU417,TBL,2023-01-01,2023-Feb-17,46,46
9201,EU,Issued,2023EU829,ANK,2023-Feb-17,2023-Jun-07,110,110
3396,EU,Issued,2023EU1072,BCH,2023-Feb-16,2023-Mar-17,29,29
2015,EU,Issued,2023EU1605,WRW,2023-01-01,2023-Feb-14,43,43
2016,EU,AP,2023EU2666,PRG,2023-01-01,2023-Feb-17,46,46
2592,EU,Issued,2023EU2724,WRW,2023-Feb-15,2023-Feb-28,13,13
2019,EU,Refused221g,2023EU2910,WRW,2023-Feb-13,,,201
2291,EU,Issued,2023EU3186,WRW,2023-Feb-17,2023-Feb-21,4,4
2021,EU,Issued,2023EU3207,WRW,2023-01-01,2023-Feb-16,45,45
4623,EU,Issued,2023EU3609,ANK,2023-Feb-17,2023-Apr-07,49,49
2023,EU,Issued,2023EU3742,THT,2023-01-01,2023-Feb-15,44,44
2024,EU,Issued,2023EU3794,CHS,2023-01-01,2023-Feb-13,42,42
2025,EU,AP,2023EU3987,BKK,2023-01-01,2023-Feb-17,46,46
2026,EU,Refused221g,2023EU4299,ANK,2023-Feb-17,,,197
2027,EU,Issued,2023EU4311,TBL,2023-01-01,2023-Feb-17,46,46
3000,EU,Issued,2023EU4879,WRW,2023-Feb-17,2023-Mar-10,21,21
3414,EU,Issued,2023EU5063,RGA,2023-Feb-14,2023-Mar-13,27,27
2030,EU,Issued,2023EU5093,YRV,2023-01-01,2023-Feb-17,46,46
2033,EU,Issued,2023EU5741,SKO,2023-01-01,2023-Feb-16,45,45
4212,EU,Issued,2023EU5765,MTL,2023-Feb-13,2023-Mar-28,43,43
2036,EU,Ready,2023EU6078,DHB,2023-Feb-17,,,197
2037,EU,Issued,2023EU6664,WRW,2023-Feb-15,,,199
2038,EU,Refused221g,2023EU6690,WRW,2023-Feb-13,,,201
3016,EU,Issued,2023EU8279,WRW,2023-Feb-16,2023-Mar-10,22,22
2307,EU,Issued,2023EU8283,FRN,2023-Feb-17,2023-Feb-22,5,5
2049,EU,Issued,2023EU8499,WRW,2023-01-01,2023-Feb-13,42,42
2309,EU,Issued,2023EU8823,WRW,2023-Feb-17,2023-Feb-21,4,4
2313,EU,Issued,2023EU8988,WRW,2023-Feb-17,2023-Feb-21,4,4
13231,EU,Issued,2023EU9069,DHB,2023-Feb-15,2023-Aug-10,176,176
2314,EU,Issued,2023EU9081,ATA,2023-Feb-15,2023-Feb-21,6,6
4235,EU,Issued,2023EU9562,WRW,2023-Feb-16,2023-Mar-28,40,40
3442,EU,Issued,2023EU9879,LND,2023-Feb-17,2023-Mar-17,28,28
2060,EU,Issued,2023EU10232,ATA,2023-Feb-15,,,199
13238,EU,Issued,2023EU10302,WRW,2023-Feb-17,2023-Aug-10,174,174
2318,EU,Issued,2023EU10721,WRW,2023-Feb-17,2023-Feb-21,4,4
2321,EU,Issued,2023EU11663,YRV,2023-Feb-13,2023-Feb-22,9,9
2322,EU,Issued,2023EU11681,YRV,2023-Feb-13,2023-Feb-23,10,10
11268,EU,Issued,2023EU13159,FRN,2023-Feb-17,2023-Jul-14,147,147
2330,EU,AP,2023EU14069,DHB,2023-Feb-13,2023-Feb-23,10,10
14145,EU,Issued,2023EU14448,WRW,2023-Feb-17,2023-Aug-24,188,188
5250,EU,Issued,2023EU14525,FRN,2023-Feb-15,2023-Apr-12,56,56
4763,EU,Issued,2023EU18323,RGA,2023-Feb-17,2023-Apr-04,46,46
2335,OC,Issued,2023OC692,FRN,2023-Feb-17,2023-Feb-23,6,6
6199,OC,AP,2023OC896,SUV,2023-Feb-14,2023-Apr-28,73,73
2337,OC,AP,2023OC965,AMM,2023-Feb-14,2023-Feb-23,9,9
2338,OC,Issued,2023OC1007,SUV,2023-Feb-17,2023-Feb-23,6,6
2340,OC,Issued,2023OC1022,SYD,2023-Feb-14,2023-Feb-24,10,10
2090,SA,Issued,2023SA467,GYQ,2023-01-01,2023-Feb-16,45,45
7879,SA,AP,2023SA1367,GYQ,2023-Feb-15,2023-May-19,93,93
3155,SA,Issued,2023SA1663,LMA,2023-Feb-17,2023-Mar-10,21,21
3574,SA,Issued,2023SA1704,LMA,2023-Feb-17,2023-Mar-14,25,25
3160,AF,AP,2023AF163,ADD,2023-Feb-23,2023-Mar-17,22,22
2111,AF,Refused,2023AF324,ACC,2023-01-01,2023-Feb-22,51,51
2113,AF,Refused221g,2023AF1015,NRB,2023-Feb-23,,,191
2114,AF,Refused221g,2023AF1093,NRB,2023-Feb-21,,,193
2116,AF,AP,2023AF1153,CSB,2023-01-01,2023-Feb-24,53,53
2117,AF,Refused221g,2023AF1203,JHN,2023-Feb-22,,,192
4320,AF,AP,2023AF1941,KIN,2023-Feb-23,2023-Apr-05,41,41
13394,AF,Ready,2023AF2012,ADD,2023-Feb-21,2023-Aug-25,185,185
4321,AF,Issued,2023AF2102,ANK,2023-Feb-24,2023-Apr-06,41,41
6693,AF,Refused,2023AF2143,JHN,2023-Feb-22,2023-May-08,75,75
2122,AF,Refused221g,2023AF2223,NRB,2023-Feb-24,,,190
2123,AF,Refused221g,2023AF2278,KIN,2023-Feb-23,,,191
2365,AF,Issued,2023AF2676,JHN,2023-Feb-22,2023-Mar-01,7,7
2125,AF,AP,2023AF2719,CRO,2023-01-01,2023-Feb-23,52,52
4854,AF,AP,2023AF3314,NRB,2023-Feb-21,2023-Apr-14,52,52
4856,AF,Refused,2023AF3800,NRB,2023-Feb-23,2023-Apr-14,50,50
2716,AF,Issued,2023AF4148,CRO,2023-Feb-20,2023-Mar-09,17,17
8379,AF,Issued,2023AF5088,CRO,2023-Feb-22,2023-Jun-01,99,99
