ID,region,status,Case Number Full,Consulate,221g Date,End of 221g Date,solvedInDays,How Many Days in AP
12451,AF,Issued,2022AF15561,ABJ,2022-Jul-19,2022-Aug-23,35,35
8190,AF,Refused,2022AF15740,MRV,2022-Jul-20,,,409
14859,AF,Ready,2022AF15837,JHN,2022-Jul-18,2022-Sep-14,58,58
14860,AF,Issued,2022AF15918,YDE,2022-Jul-22,2022-Sep-16,56,56
16878,AF,Refused,2022AF16018,ABJ,2022-Jul-19,2022-Sep-29,72,72
10811,AF,Refused,2022AF16345,LOM,2022-Jul-20,2022-Aug-09,20,20
9910,AF,Issued,2022AF16376,YDE,2022-Jul-22,2022-Aug-03,12,12
9128,AF,Issued,2022AF16385,LOM,2022-Jul-14,2022-Jul-28,14,14
14090,AF,Administrative Processing,2022AF16404,YDE,2022-Jul-22,2022-Sep-09,49,49
16884,AF,Issued,2022AF16447,YDE,2022-Jul-22,2022-Sep-30,70,70
14866,AF,Issued,2022AF16460,KHT,2022-Jul-20,2022-Sep-12,54,54
13345,AF,Issued,2022AF16645,JHN,2022-Jul-18,2022-Aug-31,44,44
12462,AF,Issued,2022AF16699,DKR,2022-Jul-20,2022-Aug-25,36,36
12464,AF,Refused,2022AF16773,LOM,2022-Jul-20,2022-Aug-24,35,35
14094,AF,Issued,2022AF16824,YDE,2022-Jul-22,2022-Sep-08,48,48
9134,AF,Issued,2022AF17212,YDE,2022-Jul-22,2022-Jul-27,5,5
8213,AF,Refused,2022AF17296,ABJ,2022-Jul-19,,,410
11591,AF,Issued,2022AF17493,NRB,2022-Jul-22,2022-Aug-19,28,28
16901,AF,Issued,2022AF17501,DRS,2022-Jul-22,2022-Sep-30,70,70
11599,AF,Administrative Processing,2022AF18527,JHN,2022-Jul-21,2022-Aug-18,28,28
9922,AF,Issued,2022AF18548,JHN,2022-Jul-20,2022-Aug-03,14,14
11600,AF,Issued,2022AF18643,YDE,2022-Jul-22,2022-Aug-19,28,28
16915,AF,Administrative Processing,2022AF18710,DKR,2022-Jul-22,2022-Sep-30,70,70
9143,AF,Issued,2022AF19233,LOM,2022-Jul-20,2022-Jul-28,8,8
9145,AF,Issued,2022AF19302,LOM,2022-Jul-20,2022-Jul-28,8,8
16924,AF,Issued,2022AF19363,YDE,2022-Jul-19,2022-Sep-30,73,73
14907,AF,Refused,2022AF19466,JHN,2022-Jul-21,2022-Sep-13,54,54
16925,AF,Issued,2022AF19476,BMB,2022-Jul-21,2022-Oct-01,72,72
14913,AF,Issued,2022AF19990,LOM,2022-Jul-22,2022-Sep-15,55,55
9148,AF,Administrative Processing,2022AF20132,MRV,2022-Jul-16,2022-Jul-27,11,11
9933,AF,Issued,2022AF20526,BMB,2022-Jul-22,2022-Aug-04,13,13
14938,AF,Issued,2022AF21146,OUG,2022-Jul-14,2022-Sep-15,63,63
14950,AF,Issued,2022AF21366,YDE,2022-Jul-22,2022-Sep-16,56,56
16947,AF,Refused,2022AF21437,MRV,2022-Jul-13,2022-Sep-27,76,76
8236,AF,Refused,2022AF21525,DKR,2022-Jul-21,,,408
14160,AF,Issued,2022AF21824,DRS,2022-Jul-21,2022-Sep-07,48,48
9156,AF,Issued,2022AF21945,DKR,2022-Jul-19,2022-Jul-28,9,9
14974,AF,Refused,2022AF22181,LOM,2022-Jul-20,2022-Sep-16,58,58
13420,AF,Refused,2022AF22427,LOM,2022-Jul-21,2022-Aug-29,39,39
9160,AF,Issued,2022AF22467,YDE,2022-Jul-22,2022-Jul-28,6,6
9162,AF,Issued,2022AF22890,LOM,2022-Jul-20,2022-Jul-29,9,9
12523,AF,Refused,2022AF23086,YDE,2022-Jul-22,2022-Aug-26,35,35
14981,AF,Issued,2022AF23283,LUA,2022-Jul-20,2022-Sep-14,56,56
16982,AF,Issued,2022AF23504,KGL,2022-Jul-15,2022-Sep-29,76,76
14985,AF,Refused,2022AF23524,YDE,2022-Jul-22,2022-Sep-15,55,55
16983,AF,Issued,2022AF23625,YDE,2022-Jul-22,2022-Sep-30,70,70
8253,AF,Refused,2022AF23670,TNS,2022-Jul-21,,,408
12527,AF,Refused,2022AF23677,YDE,2022-Jul-13,2022-Aug-26,44,44
14986,AF,Issued,2022AF23844,YDE,2022-Jul-22,2022-Sep-16,56,56
10855,AF,Administrative Processing,2022AF23966,JHN,2022-Jul-22,2022-Aug-10,19,19
9960,AF,Ready,2022AF24314,YDE,2022-Jul-21,2022-Aug-05,15,15
16995,AF,Issued,2022AF24387,YDE,2022-Jul-22,2022-Sep-30,70,70
12534,AF,Issued,2022AF24399,JHN,2022-Jul-21,2022-Aug-25,35,35
9963,AF,Issued,2022AF24518,YDE,2022-Jul-21,2022-Aug-01,11,11
9965,AF,Issued,2022AF24593,YDE,2022-Jul-22,2022-Aug-01,10,10
9165,AF,Issued,2022AF25220,YDE,2022-Jul-20,2022-Jul-27,7,7
17004,AF,Refused,2022AF25647,YDE,2022-Jul-20,2022-Sep-30,72,72
9167,AF,Administrative Processing,2022AF26460,DKR,2022-Jul-20,2022-Jul-29,9,9
9168,AF,Issued,2022AF26509,ALG,2022-Jul-21,2022-Jul-25,4,4
15868,AF,Issued,2022AF26620,JHN,2022-Jul-14,2022-Sep-23,71,71
15005,AF,Ready,2022AF26727,COT,2022-Jul-22,2022-Sep-16,56,56
12567,AF,Issued,2022AF26975,ABJ,2022-Jul-19,2022-Aug-23,35,35
11666,AF,Issued,2022AF27451,JHN,2022-Jul-20,2022-Aug-18,29,29
9170,AF,Refused,2022AF27558,YDE,2022-Jul-22,2022-Jul-27,5,5
9174,AF,Issued,2022AF28062,KWT,2022-Jul-20,2022-Jul-24,4,4
15023,AF,Issued,2022AF28489,YDE,2022-Jul-22,2022-Sep-16,56,56
9179,AF,Issued,2022AF28504,ALG,2022-Jul-19,2022-Jul-25,6,6
13467,AF,Issued,2022AF28951,MNA,2022-Jul-20,2022-Aug-30,41,41
15025,AF,Issued,2022AF29085,ALG,2022-Jul-19,2022-Sep-12,55,55
9984,AF,Issued,2022AF29152,YDE,2022-Jul-20,2022-Aug-04,15,15
10883,AF,Issued,2022AF29302,YDE,2022-Jul-22,2022-Aug-09,18,18
9985,AF,Issued,2022AF29397,YDE,2022-Jul-22,2022-Aug-01,10,10
9184,AF,Issued,2022AF29534,YDE,2022-Jul-22,2022-Jul-27,5,5
17045,AF,Issued,2022AF29928,ALG,2022-Jul-21,2022-Sep-29,70,70
11699,AF,Issued,2022AF32582,ALG,2022-Jul-21,2022-Aug-16,26,26
17079,AF,Issued,2022AF33066,ANK,2022-Jul-19,2022-Sep-28,71,71
11707,AF,Issued,2022AF33518,ALG,2022-Jul-21,2022-Aug-18,28,28
15923,AF,Issued,2022AF33805,MTL,2022-Jul-22,2022-Sep-21,61,61
10017,AF,Issued,2022AF35444,MNA,2022-Jul-20,2022-Aug-03,14,14
10928,AF,Issued,2022AF37102,BDP,2022-Jul-19,2022-Aug-11,23,23
17125,AF,Refused,2022AF39767,OUG,2022-Jul-14,2022-Sep-28,76,76
8308,AF,Refused,2022AF40264,OUG,2022-Jul-21,,,408
17129,AF,Refused,2022AF40359,OUG,2022-Jul-14,2022-Sep-29,77,77
10958,AF,Issued,2022AF41739,ANK,2022-Jul-18,2022-Aug-09,22,22
13545,AF,Issued,2022AF42724,OUG,2022-Jul-19,2022-Aug-29,41,41
11793,AF,Issued,2022AF44677,YDE,2022-Jul-22,2022-Aug-18,27,27
15114,AF,Refused,2022AF45090,OUG,2022-Jul-14,2022-Sep-14,62,62
15120,AF,Administrative Processing,2022AF46485,TNS,2022-Jul-21,2022-Sep-16,57,57
17176,AF,Issued,2022AF47930,ANK,2022-Jul-21,2022-Sep-30,71,71
14315,AF,Refused,2022AF52265,CSB,2022-Jul-22,2022-Sep-06,46,46
9201,AF,Issued,2022AF53045,CSB,2022-Jul-22,2022-Jul-27,5,5
17208,AF,Issued,2022AF53271,CSB,2022-Jul-22,2022-Sep-30,70,70
9206,AF,Administrative Processing,2022AF54952,CSB,2022-Jul-22,2022-Jul-29,7,7
14331,AF,Administrative Processing,2022AF55032,MRV,2022-Jul-13,2022-Sep-09,58,58
9207,AF,Administrative Processing,2022AF55501,CSB,2022-Jul-22,2022-Jul-29,7,7
10994,AF,Issued,2022AF55572,BMB,2022-Jul-22,2022-Aug-12,21,21
9208,AF,Administrative Processing,2022AF55879,CSB,2022-Jul-22,2022-Jul-29,7,7
14334,AF,Issued,2022AF56026,CSB,2022-Jul-22,2022-Sep-08,48,48
14338,AF,Issued,2022AF56906,CSB,2022-Jul-22,2022-Sep-08,48,48
10083,AF,Administrative Processing,2022AF56995,CSB,2022-Jul-22,2022-Aug-05,14,14
9211,AF,Issued,2022AF57704,CSB,2022-Jul-22,2022-Jul-27,5,5
9212,AF,Issued,2022AF58262,CSB,2022-Jul-22,2022-Jul-27,5,5
9213,AF,Refused,2022AF58447,CSB,2022-Jul-22,2022-Jul-29,7,7
13580,AF,Issued,2022AF58583,OUG,2022-Jul-13,2022-Aug-29,47,47
17241,AF,Issued,2022AF58812,TNS,2022-Jul-21,2022-Sep-26,67,67
13583,AF,Issued,2022AF59338,CSB,2022-Jul-22,2022-Sep-01,41,41
9216,AF,Issued,2022AF60260,YDE,2022-Jul-21,2022-Jul-27,6,6
14355,AF,Ready,2022AF60871,GUZ,2022-Jul-18,2022-Sep-09,53,53
11843,AF,Issued,2022AF61168,LUS,2022-Jul-21,2022-Aug-19,29,29
12735,AF,Issued,2022AF62921,YDE,2022-Jul-22,2022-Aug-26,35,35
17255,AF,Issued,2022AF63019,PRS,2022-Jul-22,2022-Sep-29,69,69
12737,AF,Ready,2022AF63129,BRS,2022-Jul-14,2022-Aug-26,43,43
10113,AS,Issued,2022AS344,RID,2022-Jul-18,2022-Aug-04,17,17
9241,AS,Issued,2022AS1467,KDU,2022-Jul-13,2022-Jul-28,15,15
11041,AS,Administrative Processing,2022AS2577,RNG,2022-Jul-22,2022-Aug-11,20,20
8369,AS,Refused,2022AS2610,ISL,2022-Jul-18,,,411
15202,AS,Issued,2022AS3597,MTL,2022-Jul-12,2022-Sep-16,66,66
11058,AS,Issued,2022AS5627,MDD,2022-Jul-14,2022-Aug-10,27,27
16219,AS,Issued,2022AS5928,ANK,2022-Jul-22,2022-Sep-21,61,61
11913,AS,Administrative Processing,2022AS6154,KDU,2022-Jul-13,2022-Aug-19,37,37
11915,AS,Refused,2022AS6284,KDU,2022-Jul-13,2022-Aug-19,37,37
17425,AS,Issued,2022AS7213,RID,2022-Jul-20,2022-Sep-29,71,71
10196,AS,Administrative Processing,2022AS7257,RID,2022-Jul-21,2022-Aug-04,14,14
17431,AS,Issued,2022AS7419,RID,2022-Jul-21,2022-Sep-29,70,70
10207,AS,Issued,2022AS7995,DJI,2022-Jul-18,2022-Aug-03,16,16
8425,AS,Refused,2022AS8175,DJI,2022-Jul-20,,,409
15260,AS,Administrative Processing,2022AS8278,AMS,2022-Jul-22,2022-Sep-16,56,56
12834,AS,Issued,2022AS8523,YRV,2022-Jul-21,2022-Aug-22,32,32
12835,AS,Issued,2022AS8544,YRV,2022-Jul-21,2022-Aug-22,32,32
12836,AS,Issued,2022AS8548,YRV,2022-Jul-21,2022-Aug-23,33,33
16239,AS,Administrative Processing,2022AS8563,YRV,2022-Jul-22,2022-Sep-23,63,63
15264,AS,Refused,2022AS8635,YRV,2022-Jul-20,2022-Sep-13,55,55
8433,AS,Refused,2022AS8638,YRV,2022-Jul-22,,,407
11943,AS,Ready,2022AS8671,RID,2022-Jul-18,2022-Aug-18,31,31
11944,AS,Issued,2022AS8686,DJI,2022-Jul-17,2022-Aug-18,32,32
10211,AS,Issued,2022AS8700,DJI,2022-Jul-20,2022-Aug-04,15,15
12839,AS,Issued,2022AS8773,JHN,2022-Jul-21,2022-Aug-25,35,35
10227,AS,Issued,2022AS9144,DJI,2022-Jul-20,2022-Aug-04,15,15
16252,AS,Issued,2022AS9165,MTL,2022-Jul-22,2022-Sep-23,63,63
16253,AS,Issued,2022AS9167,ISL,2022-Jul-19,2022-Sep-20,63,63
17479,AS,Issued,2022AS9479,DJI,2022-Jul-21,2022-Sep-28,69,69
8443,AS,Refused,2022AS9586,MTL,2022-Jul-20,,,409
9329,AS,Issued,2022AS9841,DJI,2022-Jul-22,2022-Jul-28,6,6
8445,AS,Refused,2022AS9938,DJI,2022-Jul-18,,,411
16272,AS,Issued,2022AS10069,MTL,2022-Jul-22,2022-Sep-22,62,62
8447,AS,Refused,2022AS10106,DJI,2022-Jul-18,,,411
12849,AS,Issued,2022AS10195,DJI,2022-Jul-22,2022-Aug-24,33,33
10252,AS,Administrative Processing,2022AS10248,DJI,2022-Jul-22,2022-Aug-04,13,13
13710,AS,Issued,2022AS10277,AMM,2022-Jul-21,2022-Aug-31,41,41
8451,AS,Refused,2022AS10302,DJI,2022-Jul-18,,,411
8452,AS,Refused,2022AS10307,ISL,2022-Jul-19,,,410
12850,AS,Administrative Processing,2022AS10334,ISL,2022-Jul-19,2022-Aug-26,38,38
17489,AS,Issued,2022AS10697,ISL,2022-Jul-22,2022-Sep-29,69,69
16275,AS,Administrative Processing,2022AS10728,DJI,2022-Jul-21,2022-Sep-23,64,64
11960,AS,Issued,2022AS10872,ISL,2022-Jul-22,2022-Aug-18,27,27
8457,AS,Refused,2022AS11000,DJI,2022-Jul-20,,,409
13714,AS,Refused,2022AS11006,DJI,2022-Aug-28,,,370
8459,AS,Refused,2022AS11293,DJI,2022-Jul-18,,,411
17498,AS,Issued,2022AS11509,ISL,2022-Jul-22,2022-Sep-30,70,70
17499,AS,Issued,2022AS11700,MTL,2022-Jul-22,2022-Sep-29,69,69
16284,AS,Issued,2022AS11790,MTL,2022-Jul-22,2022-Sep-22,62,62
16285,AS,Issued,2022AS11816,MTL,2022-Jul-20,2022-Sep-22,64,64
12866,AS,Issued,2022AS11830,DJI,2022-Jul-17,2022-Aug-24,38,38
8465,AS,Refused,2022AS11868,MTL,2022-Jul-22,,,407
10256,AS,Issued,2022AS11878,DJI,2022-Jul-20,2022-Aug-03,14,14
8467,AS,Refused,2022AS11938,DJI,2022-Jul-18,,,411
14447,AS,Refused,2022AS12189,KLL,2022-Jul-22,2022-Sep-09,49,49
8470,AS,Refused,2022AS12258,DJI,2022-Jul-21,,,408
16290,AS,Issued,2022AS12340,MTL,2022-Jul-21,2022-Sep-21,62,62
16293,AS,Issued,2022AS12510,ISL,2022-Jul-22,2022-Sep-20,60,60
9349,AS,Issued,2022AS12774,DJI,2022-Jul-22,2022-Jul-28,6,6
8477,AS,Refused,2022AS13039,DJI,2022-Jul-17,,,412
16297,AS,Issued,2022AS13079,ANK,2022-Jul-21,2022-Sep-23,64,64
14450,AS,Ready,2022AS13213,TKY,2022-Jul-12,2022-Sep-08,58,58
10262,AS,Issued,2022AS13248,DJI,2022-Jul-17,2022-Aug-04,18,18
8482,AS,Refused,2022AS13365,DJI,2022-Jul-18,,,411
9351,AS,Issued,2022AS13471,PHP,2022-Jul-22,2022-Jul-26,4,4
11110,AS,Issued,2022AS14127,KWT,2022-Jul-20,2022-Aug-09,20,20
12884,AS,Administrative Processing,2022AS14252,JAK,2022-Jul-19,2022-Aug-24,36,36
10266,AS,Administrative Processing,2022AS14505,CLM,2022-Jul-20,2022-Aug-03,14,14
16305,AS,Issued,2022AS14799,ANK,2022-Jul-21,2022-Sep-20,61,61
8490,AS,Refused,2022AS14939,DJI,2022-Jul-18,,,411
17543,AS,Issued,2022AS15331,RNG,2022-Jul-20,2022-Sep-29,71,71
15321,AS,Issued,2022AS15446,ANK,2022-Sep-09,2022-Sep-15,6,6
10270,AS,Issued,2022AS15488,DJI,2022-Jul-20,2022-Aug-03,14,14
9367,AS,Issued,2022AS16486,TAI,2022-Jul-21,2022-Jul-29,8,8
11994,AS,Issued,2022AS17246,TKY,2022-Jul-22,2022-Aug-19,28,28
17564,AS,Issued,2022AS17598,AMM,2022-Jul-18,2022-Sep-30,74,74
17565,AS,Issued,2022AS17725,CLM,2022-Jul-15,2022-Sep-30,77,77
16325,AS,Administrative Processing,2022AS17745,RNG,2022-Jul-22,2022-Sep-23,63,63
10277,AS,Issued,2022AS17930,KWT,2022-Jul-20,2022-Aug-03,14,14
10278,AS,Issued,2022AS18059,TKY,2022-Jul-19,2022-Aug-03,15,15
8506,AS,Refused,2022AS18432,KWT,2022-Jul-20,,,409
12908,AS,Ready,2022AS19128,AMM,2022-Jul-21,2022-Aug-25,35,35
17581,AS,Issued,2022AS19198,CLM,2022-Jul-20,2022-Sep-30,72,72
9377,AS,Issued,2022AS19302,KWT,2022-Jul-20,2022-Jul-26,6,6
15337,AS,Issued,2022AS19598,JRS,2022-Jul-21,2022-Sep-15,56,56
11118,AS,Issued,2022AS20141,SEO,2022-Jul-22,2022-Aug-10,19,19
15341,AS,Issued,2022AS20302,JRS,2022-Jul-21,2022-Sep-16,57,57
14466,AS,Ready,2022AS20570,TKY,2022-Jul-11,2022-Sep-09,60,60
12914,AS,Issued,2022AS21070,FRN,2022-Jul-22,2022-Aug-25,34,34
8520,AS,Refused,2022AS21170,DJI,2022-Jul-18,,,411
9390,AS,Ready,2022AS21654,MNA,2022-Jul-20,2022-Jul-28,8,8
16358,AS,Ready,2022AS22015,JRS,2022-Jul-20,2022-Sep-23,65,65
10293,AS,Issued,2022AS22428,BRT,2022-Jul-22,2022-Aug-01,10,10
9393,AS,Issued,2022AS22667,TKY,2022-Jul-19,2022-Jul-28,9,9
9395,AS,Issued,2022AS22893,TKY,2022-Jul-22,2022-Jul-27,5,5
12014,AS,Issued,2022AS23068,CLM,2022-Jul-15,2022-Aug-19,35,35
9397,AS,Issued,2022AS23230,CLM,2022-Jul-21,2022-Jul-29,8,8
17611,AS,Issued,2022AS23431,CLM,2022-Jul-18,2022-Sep-30,74,74
17615,AS,Issued,2022AS23713,AMM,2022-Jul-21,2022-Sep-30,71,71
12016,AS,Administrative Processing,2022AS23882,AMM,2022-Jul-21,2022-Aug-18,28,28
11128,AS,Ready,2022AS24054,TKY,2022-Jul-19,2022-Aug-12,24,24
11129,AS,Issued,2022AS24097,CLM,2022-Jul-21,2022-Aug-09,19,19
9401,AS,Administrative Processing,2022AS24294,RNG,2022-Jul-21,2022-Jul-28,7,7
11132,AS,Issued,2022AS24554,CLM,2022-Jul-21,2022-Aug-09,19,19
9407,AS,Issued,2022AS24867,BRT,2022-Jul-19,2022-Jul-27,8,8
17627,AS,Issued,2022AS25565,RNG,2022-Jul-21,2022-Sep-29,70,70
11135,AS,Ready,2022AS26235,BRT,2022-Jul-20,2022-Aug-11,22,22
16373,AS,Administrative Processing,2022AS26236,JRS,2022-Jul-22,2022-Sep-23,63,63
11136,AS,Ready,2022AS26322,RNG,2022-Jul-21,2022-Aug-12,22,22
17637,AS,Issued,2022AS26702,JRS,2022-Jul-22,2022-Sep-30,70,70
10305,AS,Issued,2022AS26712,LND,2022-Jul-22,2022-Aug-05,14,14
12924,AS,Issued,2022AS26838,BRT,2022-Jul-21,2022-Aug-23,33,33
17638,AS,Issued,2022AS27057,CLM,2022-Jul-22,2022-Sep-27,67,67
9416,AS,Issued,2022AS27268,KWT,2022-Jul-20,2022-Jul-26,6,6
12930,AS,Issued,2022AS27923,NPL,2022-Jul-13,2022-Aug-24,42,42
12021,AS,Issued,2022AS27938,KWT,2022-Jul-20,2022-Aug-15,26,26
12022,AS,Issued,2022AS28067,MNL,2022-Jul-22,2022-Aug-18,27,27
11140,AS,Issued,2022AS28361,SGP,2022-Jul-18,2022-Aug-11,24,24
11141,AS,Issued,2022AS28401,KWT,2022-Jul-20,2022-Aug-09,20,20
12025,AS,Issued,2022AS28423,CLM,2022-Jul-22,2022-Aug-19,28,28
11142,AS,Issued,2022AS29073,KWT,2022-Jul-20,2022-Aug-09,20,20
15367,AS,Issued,2022AS29135,BMB,2022-Jul-22,2022-Sep-15,55,55
17664,AS,Issued,2022AS29582,JAK,2022-Jul-14,2022-Sep-30,78,78
9424,AS,Administrative Processing,2022AS30033,SGP,2022-Jul-22,2022-Jul-28,6,6
10315,AS,Administrative Processing,2022AS30362,CLM,2022-Jul-22,2022-Aug-01,10,10
9425,AS,Issued,2022AS30399,BRT,2022-Jul-22,2022-Jul-26,4,4
9426,AS,Issued,2022AS30551,KWT,2022-Jul-20,2022-Jul-24,4,4
10316,AS,Issued,2022AS30561,GUZ,2022-Jul-23,2022-Aug-04,12,12
12942,EU,Administrative Processing,2022EU303,FRN,2022-Jul-19,2022-Aug-26,38,38
11144,EU,Administrative Processing,2022EU653,THT,2022-Jul-20,2022-Aug-11,22,22
16406,EU,Issued,2022EU1992,WRW,2022-Jul-18,2022-Sep-22,66,66
14491,EU,Issued,2022EU2909,ATA,2022-Jul-22,2022-Sep-08,48,48
12954,EU,Administrative Processing,2022EU3491,MDD,2022-Jul-22,2022-Aug-26,35,35
9445,EU,Issued,2022EU4494,FRN,2022-Jul-22,2022-Jul-26,4,4
12042,EU,Issued,2022EU4696,BKK,2022-Jul-15,2022-Aug-16,32,32
12054,EU,Issued,2022EU5207,STK,2022-Jul-21,2022-Aug-17,27,27
11160,EU,Issued,2022EU5759,ATA,2022-Jul-12,2022-Aug-10,29,29
10342,EU,Issued,2022EU6283,YRV,2022-Jul-12,2022-Aug-03,22,22
8621,EU,Refused,2022EU6465,ATA,2022-Jul-19,,,410
14512,EU,Issued,2022EU6663,WRW,2022-Jul-21,2022-Sep-09,50,50
10347,EU,Refused,2022EU7030,ATA,2022-Jul-21,2022-Aug-01,11,11
9480,EU,Issued,2022EU7101,WRW,2022-Jul-19,2022-Jul-27,8,8
12065,EU,Issued,2022EU7172,ATA,2022-Jul-21,2022-Aug-19,29,29
12968,EU,Issued,2022EU7199,WRW,2022-Jul-12,2022-Aug-25,44,44
9487,EU,Issued,2022EU7404,FRN,2022-Jul-19,2022-Jul-28,9,9
12066,EU,Issued,2022EU7467,BKK,2022-Jul-21,2022-Aug-15,25,25
9491,EU,Issued,2022EU7546,FRN,2022-Jul-19,2022-Jul-26,7,7
9495,EU,Issued,2022EU7743,THT,2022-Jul-20,2022-Jul-29,9,9
9497,EU,Refused,2022EU7755,TIA,2022-Jul-22,2022-Jul-29,7,7
9506,EU,Issued,2022EU7875,TIA,2022-Jul-22,2022-Jul-26,4,4
9510,EU,Issued,2022EU7924,THT,2022-Jul-20,2022-Jul-29,9,9
17728,EU,Issued,2022EU8035,THT,2022-Jul-20,2022-Sep-30,72,72
11188,EU,Administrative Processing,2022EU8059,YRV,2022-Jul-12,2022-Aug-12,31,31
11191,EU,Refused,2022EU8114,YRV,2022-Jul-12,2022-Aug-12,31,31
9521,EU,Issued,2022EU8130,YRV,2022-Jul-21,2022-Jul-27,6,6
16439,EU,Issued,2022EU8199,THT,2022-Jul-20,2022-Sep-23,65,65
12076,EU,Issued,2022EU8270,TIA,2022-Jul-22,2022-Aug-19,28,28
9532,EU,Issued,2022EU8280,THT,2022-Jul-20,2022-Jul-29,9,9
10387,EU,Issued,2022EU8365,YRV,2022-Jul-12,2022-Aug-03,22,22
15416,EU,Issued,2022EU8437,YRV,2022-Jul-12,2022-Sep-14,64,64
14519,EU,Issued,2022EU8514,YRV,2022-Jul-12,2022-Sep-09,59,59
9553,EU,Issued,2022EU8519,RDJ,2022-Jul-22,2022-Jul-28,6,6
11205,EU,Refused,2022EU8628,YRV,2022-Jul-15,2022-Aug-10,26,26
10399,EU,Issued,2022EU8726,YRV,2022-Jul-14,2022-Aug-04,21,21
10402,EU,Administrative Processing,2022EU8853,YRV,2022-Jul-14,2022-Aug-05,22,22
15425,EU,Issued,2022EU8985,YRV,2022-Jul-14,2022-Sep-13,61,61
14532,EU,Issued,2022EU9393,YRV,2022-Jul-19,2022-Sep-07,50,50
17741,EU,Issued,2022EU9421,YRV,2022-Jul-19,2022-Sep-29,72,72
8700,EU,Ready,2022EU9502,CHS,2022-01-01,2022-Jul-22,201,201
9581,EU,Issued,2022EU9829,MDD,2022-Jul-22,2022-Jul-29,7,7
10417,EU,Issued,2022EU10308,YRV,2022-Jul-19,2022-Aug-05,17,17
10420,EU,Issued,2022EU10464,BKK,2022-Jul-15,2022-Aug-02,18,18
17753,EU,Issued,2022EU10468,BKK,2022-Jul-13,2022-Sep-30,79,79
12997,EU,Issued,2022EU10541,YRV,2022-Jul-21,2022-Aug-26,36,36
14546,EU,Issued,2022EU10680,YRV,2022-Jul-21,2022-Sep-09,50,50
8713,EU,Refused,2022EU10817,MTL,2022-Jul-12,,,417
13007,EU,Issued,2022EU10915,ATA,2022-Jul-21,2022-Aug-23,33,33
9589,EU,Administrative Processing,2022EU10956,YRV,2022-Jul-22,2022-Jul-29,7,7
10425,EU,Administrative Processing,2022EU11050,YRV,2022-Jul-21,2022-Aug-05,15,15
15453,EU,Issued,2022EU11117,RDJ,2022-Jul-22,2022-Sep-13,53,53
11227,EU,Issued,2022EU11197,YRV,2022-Jul-21,2022-Aug-08,18,18
14568,EU,Issued,2022EU11342,TBL,2022-Jul-19,2022-Sep-09,52,52
8721,EU,Refused,2022EU11502,TBL,2022-Jul-19,,,410
10432,EU,Issued,2022EU11677,TBL,2022-Jul-19,2022-Aug-05,17,17
10433,EU,Issued,2022EU11706,TBL,2022-Jul-19,2022-Aug-02,14,14
10439,EU,Issued,2022EU12349,RDJ,2022-Jul-22,2022-Aug-02,11,11
13063,EU,Administrative Processing,2022EU12536,TBL,2022-Jul-19,2022-Aug-26,38,38
9601,EU,Administrative Processing,2022EU12537,TBL,2022-Jul-19,2022-Jul-29,10,10
17778,EU,Issued,2022EU12676,FRN,2022-Jul-21,2022-Sep-29,70,70
8731,EU,Refused,2022EU12744,TBL,2022-Jul-22,,,407
16499,EU,Issued,2022EU12780,TBL,2022-Jul-19,2022-Sep-20,63,63
8733,EU,Refused,2022EU12842,TBL,2022-Jul-19,,,410
10452,EU,Ready,2022EU13446,KIN,2022-Jul-19,2022-Aug-05,17,17
10453,EU,Administrative Processing,2022EU13571,TBL,2022-Jul-19,2022-Aug-05,17,17
8740,EU,Refused,2022EU13678,TBL,2022-Jul-19,,,410
10456,EU,Issued,2022EU13800,TBL,2022-Jul-19,2022-Aug-05,17,17
12167,EU,Administrative Processing,2022EU13848,FRN,2022-Jul-15,2022-Aug-19,35,35
15506,EU,Issued,2022EU13923,WRW,2022-Jul-13,2022-Sep-13,62,62
10458,EU,Issued,2022EU14098,TBL,2022-Jul-19,2022-Aug-05,17,17
9613,EU,Issued,2022EU14323,TIA,2022-Jul-19,2022-Jul-26,7,7
13079,EU,Ready,2022EU14424,MDD,2022-Jul-12,2022-Aug-26,45,45
16512,EU,Administrative Processing,2022EU14651,FRN,2022-Jul-15,2022-Sep-23,70,70
10466,EU,Issued,2022EU14855,TIA,2022-Jul-19,2022-Aug-03,15,15
12174,EU,Issued,2022EU14865,FRN,2022-Jul-11,2022-Aug-19,39,39
9616,EU,Issued,2022EU14969,TIA,2022-Jul-21,2022-Jul-26,5,5
13879,EU,Issued,2022EU15160,FRN,2022-Jul-20,2022-Sep-02,44,44
12181,EU,Issued,2022EU15652,FRN,2022-Jul-12,2022-Aug-18,37,37
9620,EU,Issued,2022EU15789,TIA,2022-Jul-22,2022-Jul-26,4,4
9621,EU,Issued,2022EU15808,TIA,2022-Jul-19,2022-Jul-29,10,10
9623,EU,Issued,2022EU15916,ANK,2022-Jul-18,2022-Jul-29,11,11
13099,EU,Administrative Processing,2022EU15984,FRN,2022-Jul-12,2022-Aug-26,45,45
8772,EU,Refused,2022EU16152,RGA,2022-Jul-22,,,407
18070,EU,Refused,2022EU16154,MTL,2022-Sep-13,,,354
10484,EU,Issued,2022EU16175,TIA,2022-Jul-15,2022-Aug-04,20,20
9627,EU,Issued,2022EU16177,TIA,2022-Jul-19,2022-Jul-29,10,10
